0.0,11.28,《故名王朝轮》
12.48,14.56,又是玩家的诞神最早要从60期份的缩击
14.92,16.88,两十岁由这边缨员
16.96,20.48,CTU 주�初四近后我看到一支 Tank
20.56,22.32,这个透是快一点二三
22.56,24.72,2字 round
26.2,29.32, McCannery
29.32,31.32,打開了無限可能
32.12,33.16,而後的幾百年內
33.16,35.16,一直有人嘗試解開這個男人卻
35.16,36.2,從來沒有了
36.2,37.4,真的成功過敵
38.36,39.72,直到四百年過去了
39.72,41.56,電腦原台一公升的單身
41.56,42.36,愛德華說服
42.36,44.4,借此成功拓捷21點
44.4,46.519999999999996,並失去短場算牌用錢
46.519999999999996,48.0,人們才開始好奇
48.0,48.84,難道數學
48.84,50.84,真的能打敗獨場嗎
56.36,57.0,嗨大家好
57.0,57.36,我是大朋友
57.36,59.0,我現在正在搭飛機前往美國的
59.0,60.12,拉斯維加斯
60.12,62.0,今天我跟我的團隊要來實測
62.0,63.88,到底能不能靠數學公式
63.88,64.92,在獨場賺錢
64.92,66.48,大概會自我拍過最冒險的一次
66.48,68.16,因為我不知道到底能不能成功
68.16,69.56,或者到底會發生什麼事情
69.56,70.28,可是我知道
70.28,72.28,這世界上有非常多的算牌客
72.28,74.12,他們就像電影決勝21點這樣子
74.12,75.32,可以用他們的策略
75.32,77.72,很輕鬆的就從獨場把錢給翻出來
77.72,78.28,但各位
78.28,79.72,如果這些人都可以的話
79.72,80.76,那為什麼我不喜歡
82.6,83.8,這邊是4萬每一廳
83.8,85.0,大家一定是100萬台幣
85.0,85.8,接下來呢
85.8,86.56,集州的時間
86.56,88.08,我就是要試著用這100萬
88.16,89.52,翻避到200萬3萬
89.52,90.6,這是4萬5萬
90.6,91.67999999999999,看我能夠翻避到多少
91.67999999999999,93.64,也有可能我只花一件時間
93.64,94.8,然後我就把全球護書框
94.8,96.4,那我就只能關不開放棄會台灣
96.4,97.0,我先跟各位講
97.0,98.28,我並沒有提上賭博
98.28,99.08,我只是覺得
99.08,99.8,很好奇
99.8,101.4,到底這些數學公式
101.4,102.88,是不是真的像電影裡面
102.88,104.72,這麼輕鬆的就把獨場的錢翻出來
104.72,105.92,因為如果可以的話
105.92,107.36,那大家都做這件事情就好了嘛
107.36,108.12,我這一次呢
108.12,109.84,特別參加了一個APCUP
109.84,111.28,這個居樂部裡面的人呢
111.28,114.03999999999999,有非常多都是算牌所的實驗組客
114.03999999999999,115.52,他們就是真的用數學公式
115.52,117.03999999999999,在個世界20年內破解了
117.08000000000001,118.36,非常多的主場遊戲
118.36,119.80000000000001,真的把這件都錢出來
119.80000000000001,121.68,甚至很多的主場是進場進入的
121.68,122.36000000000001,原本呢
122.36000000000001,124.44000000000001,這APCUP的人呢都是不如露面的
124.44000000000001,124.92,但是
124.92,127.04,平屆怎麼過人的智慧
127.04,129.36,我想到了一個方法
129.36,129.76000000000002,來
129.76000000000002,130.72,我現在帶你們去
130.72,132.36,只有這個時間可以
132.36,135.4,因為他們現在還沒起床
135.4,136.64000000000001,我們直接進去房間
136.64000000000001,138.12,中間那個
138.12,139.12,大家已經迫不及待
139.12,140.96,想要知道一些方式
140.96,142.64000000000001,你可以稍微解釋一下
144.08,145.28,先去場看吧
145.28,148.24,就要解釋一下這件都場的詳細規則
148.24,149.2,那一件事
149.2,150.16,中午去督場
150.16,150.84,放開
154.2,155.64,你們就像嗎
155.64,156.44,你們就像路人
156.44,157.2,對啊
157.2,159.12,所以你們懂我為什麼會懷疑的嗎
159.12,160.84,我覺得我那個是個神經病
160.84,162.52,我像人的彼虎
162.52,164.04,因為我的那彼虎
164.04,165.28,對不對
165.28,166.36,對
166.36,167.68,我在離開
168.68,170.16,這聽起來
170.16,172.68,我覺得他們的過程有
172.68,174.28,人們我先關閉
174.28,175.28,算了
175.28,176.48,我們現在快走吧
176.48,177.44,怎麼回事
177.44,178.72,還是我們那個要沒起床機會
178.72,179.88,我們先去督場看看
179.88,180.68,總不可能
180.68,182.2,一百萬通通書光滿
182.2,182.96,就輸了十萬
182.96,184.16,我現在麻煩了吧
184.16,184.72,就這樣
184.72,185.8,先去場看走
185.8,186.32,哇
189.08,190.96,有兩部
190.96,191.92000000000002,你吃飯
191.92000000000002,193.48,那老公也會給你加打
193.48,193.72,對
193.72,195.4,跟你們一起一起一起
195.4,197.4,你可以演一段段段
197.4,199.08,能打得好心要打兩部
199.08,200.0,那我們現在也要看看
200.0,200.84,幾多號
200.84,201.96,7月後代表
201.96,203.0,我們算了一段
203.0,203.8,他們我覺得很薄
203.8,205.4,就是我們可以算一段
206.4,208.28,我們要怎麼做一段段
208.28,209.28,要有半年第一差
209.28,210.0,就覺得
210.0,211.24,如果你上向一個黃針
211.24,211.88,沒有生態外
211.88,213.24,就多了再懂得算了
214.08,215.4,我們現在知道怎麼算了
215.4,217.12,然後看這家包的房子
217.12,218.04,你們是覺得他們
218.04,219.56,能不能增上這家搜集
219.56,220.16,是
220.16,220.92000000000002,但是我跟著上
220.92000000000002,221.56,我們現在在這邊
221.56,222.8,跟你們比較多人的都是
222.8,223.6,看看你們上
223.6,224.32,然後其實上來看
224.32,225.24,你是不是比較加級
225.24,226.24,也不夠
230.24,231.24,好
234.0,235.0,好
235.0,236.0,好勁
236.0,237.0,好勁
237.0,238.0,最後看的話
238.0,239.0,每一個月
239.0,240.0,要舒服
240.0,241.0,而且
241.0,242.0,我們就會突發生
242.0,243.0,還有沒有提供房貼
243.0,244.0,還有沒有提供房貼
244.0,245.0,還有你是贏的話
245.0,246.0,我們就要看你們
246.0,247.0,度有個時間有夠久
247.0,248.0,輸的話
248.0,250.0,我們看你是輸一段長長
250.0,250.64,十萬的話就是
250.64,252.0,昨天是小
252.0,254.0,輸掉了有半分時間的那個房間
254.0,256.0,就像你打個下個小
256.0,257.0,然後兩萬五千分
257.0,258.0,那五萬的客人
258.0,259.0,都是四千幾小
259.0,261.0,比較給他們就這樣
261.0,262.0,等等
263.0,265.0,剛剛我們去看的獨場
265.0,266.0,跟我想像做的其實不太一樣
266.0,267.0,我以為
267.0,269.0,你們是完完全不會輸的那個
269.0,270.0,沒想到他已經獨場
270.0,271.0,先問那個經理
271.0,272.0,輸的時候會退多少錢
272.0,274.0,我現在已經有那些回家
274.0,275.0,好
275.0,277.0,因為你其實是長期引導
277.0,279.0,我也說你天天都能引
279.0,280.0,假設我今天就玩兩天
280.0,282.0,一天是輸一天是引導
282.0,283.0,你還比輸得多
