0.0,4.7,要到好 我是七七老大
4.7,7.04,上個禮拜我們去好事多
7.04,10.040000000000001,不過呢一堆什麼牛排啊 紅酒排酒
10.040000000000001,14.8,結果當場是遇到至少超過五組的分析
14.8,17.02,說要來合照 而且喔
17.02,20.02,不約兒童的全部都跑過來問我說
20.02,22.0,老大 網站怎麼沒有拍
22.0,23.76,好事都閉買啦
23.76,26.16,我發現喔 真的是很多人
26.16,28.0,是我們推薦什麼
28.0,29.48,他就買什麼
29.48,30.88,所以來吧來吧
30.88,33.04,寶金過一年多的時間啊
33.04,35.84,到底Cosco有什麼隱藏好貨
35.84,37.44,是絕對要買的呢
37.44,38.88,馬上開始吧
38.88,42.08,好啦Cosco推薦好物第一個
42.08,43.08,不是別人
43.08,44.519999999999996,他就是這把墾槍
44.519999999999996,46.120000000000005,因為他噴出來的火焰
46.120000000000005,47.96,他簡直跟那個噴火龍一樣
47.96,48.72,有亂講
48.72,50.96,好啦 不是啦 這個是道具啦
52.400000000000006,56.16,好 第一個要推薦的是我們Marie Molyne的
56.16,57.16,是這樣嗎
57.16,59.16,不是 還是的念法
59.16,62.16,Marie Molyne的交談不定啦
62.16,66.16,這個是加拿大一個算很有名的甜點點
66.16,69.92,這個即使一顆醬子要價就是60幾塊
69.92,71.67999999999999,都很值得你去買
71.67999999999999,73.92,為什麼 你看一下喔
73.92,76.36,他這個玻璃的容器喔
76.36,78.67999999999999,你給他打開來
78.67999999999999,80.32,哇 這裡好不好
80.32,81.92,這很難開耶
81.92,84.16,剛剛已經遮到火了上心了
84.16,85.16,是嗎
85.16,85.88,OK
85.88,87.88,即便他一盒60塊
87.88,89.88,而且會喝到手有可能
89.88,92.88,但還是值得買的原因是因為
92.88,95.88,它裡面有附這一包糖
95.88,97.88,我們知道這一包糖是為了要幹嘛嗎
97.88,99.88,好 來 像這樣子做
100.88,103.88,撒在你的布丁表面
105.88,107.88,然後呢 你再給他用
107.88,110.88,把火機或噴燈給他噴一噴
111.88,112.88,馬上我告訴你
112.88,114.88,哇 非常厲害的
114.88,117.88,DiY好吃 心奇又好玩的
117.88,120.88,好 交糖布丁就給他完成了
120.88,122.88,他交糖喔
122.88,123.88,哇 唉唷
123.88,125.88,我看到
127.88,129.88,這個布丁喔
130.88,132.88,非常濕滑濕潤
132.88,135.88,但是他不是鬆散的 你們看到嗎
137.88,139.88,吃下去口感是非常紮實
