0.0,3.2,你知道嗎?
3.2,7.0,很過有些人在強烈的要求把漢字放回到漢文裡面
7.0,9.0,用漢文不好嗎?為什麼這樣做呢?
9.0,10.16,今天就讓我們一起聊聊
10.16,11.4,韓國漢字吧
11.4,14.4,《漢文》
14.4,15.4,《漢文》
15.4,16.4,《漢文》
16.4,18.4,《漢文》
18.4,19.4,《漢文》
19.4,22.4,《漢文》
27.4,28.4,大家好 我是志祺
28.4,31.4,雖然現在在漢國的街頭幾乎看不到漢字
31.4,34.4,但其實漢國在歷史上面曾經大量的審恨字
34.4,36.4,如果你看過大場經之類的古上漢字有
36.4,39.4,應該會發現裡面的人寫字都會審恨字
39.4,43.4,而是到今天漢國人的身份證上面也都會寫著他們的漢字名字
43.4,47.4,但除了名字之外一般漢國人卻很少會寫漢字
47.4,48.4,那今天我們就要來一起來聊聊
48.4,50.4,漢國人跟漢字有關係到就是什麼
50.4,53.4,漢字後來是怎麼在漢國消失的
53.4,56.4,現在又為什麼有漢國人想要復活漢字呢?
56.4,59.4,不過在開今天討論之前的像我們景點工商服務時間
59.4,60.4,新的快樂的恭喜發服
60.4,62.4,看著姑娘期間一起團團約員
62.4,64.4,肚子不知道該從何下手嗎?
64.4,66.4,沒有關係好像簡眾民一生夜人
66.4,68.4,和我共同推出的外食簡眾學校
68.4,69.4,課程帶你受一波
69.4,72.4,課程的精髓一直交你歡喜之照樣受
72.4,74.4,首先會傳說給你無痛
74.4,75.4,簡眾隱私之難
75.4,77.4,能夠讓你意言判論出好吃
77.4,78.4,又會受的優質外食
78.4,80.4,我必須能熱量不用結實I-2
80.4,83.4,就能夠透過日常美食來簡眾
83.4,86.4,非常適合工作忙碌三餐在外的小子外食足
86.4,89.4,課程還會帶你認識六大恨猛體質
89.4,91.4,讓你根據體質調整策略
91.4,93.4,想開現景、避免復泡
93.4,95.4,讓你受得更精準、更少略
95.4,97.4,現在這堂超過三千人
97.4,99.4,預過了外食景或體溝免後
99.4,101.4,受一波的六者徒理優惠
101.4,102.4,打為我的專屬值
102.4,103.4,科馬七千年夜二
103.4,105.4,還能夠在臨五百元的Chanon紅包
105.4,107.4,讓你精神兩千五
107.4,110.4,加上聖免後受一波的臨千萬別錯過了
113.4,115.4,韓國人跟漢字的恩怨情球
115.4,117.4,要從兩千年前開始收起
117.4,118.4,各位前一百年
118.4,119.4,漢舞的一動徵朝鮮
119.4,121.4,開啟了中國對於朝鮮半導
121.4,122.4,北部的統治
122.4,123.4,從這個時候開始一直到
123.4,125.4,1895年千年馬官條約之前
125.4,127.4,朝鮮基本上都在中國正全的
127.4,128.4,勢力放力內
128.4,131.4,而之中間當然有些權力的小掌
131.4,133.4,但是在接近2000多年的時間裡面
133.4,135.4,朝鮮基本上可以說是
135.4,136.4,中國的版署國
136.4,138.4,而來自於中國的漢字跟漢文化
138.4,141.4,也就跟著一起影響到了朝鮮半導
141.4,142.4,像是歷代的朝鮮王朝
142.4,144.4,幾乎都是把中國文化
144.4,145.4,當成是高界文化
145.4,148.4,不只在政治體質上面模仿中國
148.4,150.4,還曾經引進科舉制度
150.4,152.4,把四十五金當成是官方的考試可墨
153.4,155.4,一些有人假設也會比平寫漢世的功力
155.4,157.4,來表達自己很有文化
157.4,160.4,這種中重影響都讓漢字在朝鮮的文化
160.4,161.4,裡面更深地固
161.4,163.4,在十五世紀之前基本上沒有自己的文字
163.4,165.4,不這邊就有個問題了
165.4,168.4,當時朝鮮人都還是在用朝鮮與溝通的
168.4,169.4,那只用漢字的話
169.4,171.4,他們要怎麼樣記錄平常講話
171.4,173.4,或者記錄朝鮮與當時人
173.4,175.4,就發明了所謂的香茶
175.4,177.4,利毒等等的方式
177.4,179.4,這簡單來說就是有一點像
179.4,183.4,空耳的方式直接找類似的漢字去寫朝鮮運
183.4,184.4,不過這做法當然超級複雜
184.4,186.4,而且因為這個漢語的文化
186.4,188.4,毒音都跟朝鮮差很多
188.4,190.4,對於般人來說很複雜的男性
190.4,192.4,因此能夠獨寫漢字的人
192.4,193.4,幾乎都只有上層接級
193.4,195.4,一般人根本無法使用
195.4,196.4,這問題一直到了十五世紀
196.4,198.4,終於找到的解決方案
202.4,203.4,十五世紀的時候
203.4,205.4,朝鮮王朝第四代國王
205.4,207.4,世中大王創造了一套簡單
207.4,208.4,一學的文字系統
208.4,210.4,也就是現代漢文的錢生
210.4,212.4,這個漸文一開始有28個字母
212.4,214.4,有點像是注意符號的方式
214.4,215.4,去拼毒出朝鮮運
215.4,217.4,讓大家可以用這套系統去寫出
217.4,219.4,自己嘴巴裡面講的語言
219.4,220.4,那只用起來
220.4,222.4,當然就比用漢字寫朝鮮與方便多了
222.4,225.4,還能夠幫助普及教育給一般人使用
225.4,226.4,不過因為當時的同志接級
226.4,228.4,還是非常地重上漢文化
228.4,229.4,覺得這樣子拋棄漢字
229.4,231.4,就像是不完明的漸漢人
231.4,233.4,所以都不確實用漸文
233.4,235.4,因此在很長的一段時間內
235.4,237.4,一文大部分都還是只有下層接級的人
237.4,239.4,會用使用率不散太高
239.4,241.4,而時間就像是快轉到的二十世紀
241.4,242.4,在日本職名朝鮮的時候
242.4,244.4,夜文地位有了明顯的轉變
244.4,245.4,當時的朝鮮值得分子
245.4,246.4,為了抵抗指明者
246.4,248.4,開始非常地努力推廣夜文
248.4,251.4,這以來是為了普及教育給一般民眾
251.4,253.4,而來也是為了標榜朝鮮
253.4,255.4,民族的獨特性建立民族精神
255.4,256.4,而在接到時間之後
256.4,258.4,漢文的接受度大大的提高
258.4,260.4,一直到二戰結束之後
260.4,261.4,南北漢分裂
261.4,264.4,北漢在1949年決定全變的
264.4,265.4,廢主漢字
265.4,267.4,漢漢也頒不得夜文專用法
