0.0,2.0,哈囉大家好我是Hata
2.0,5.0,秋天是CV瓜的好季節
5.0,8.0,今天回跟大家分享兩種烤的地方吧
8.0,10.0,一個是簡單版
10.0,11.0,一個是比較麻煩
11.0,13.0,一點點但是很好吃都
14.0,18.0,烤的瓜最常用的是這兩種紅售跟黃售的滴瓜
18.0,20.0,滴瓜怎麼選才是甜的呢
20.0,23.0,其實Fizze眼睛選就可以了
23.0,25.0,CV瓜我會調大小君一
25.0,26.0,比較圓的
26.0,28.0,不要太小的滴瓜
28.0,30.0,因為會比較粗一點
30.0,32.0,也不要買太大調的
32.0,34.0,這樣烤的時候也比較不容易熟透
34.0,37.0,像這樣圓圓的烤起來就很好吃了
37.0,39.0,黃售的滴瓜口感免疫
39.0,40.0,鬆軟
40.0,42.0,但是甜度比紅售的滴
42.0,45.0,我覺得比較適合拿來蒸或者是紅味
45.0,48.0,像這樣兩端比較長一點的
48.0,49.0,我就會先切掉
49.0,51.0,這樣口感會比較好
51.0,52.0,滴瓜要碰條之前
52.0,54.0,一定要用刷子
54.0,56.0,或者是菜瓜布刷死乾淨
57.0,58.0,要用哪一種刷呢
58.0,59.0,這就是款就好
59.0,61.0,這兩條黃售滴瓜
61.0,63.0,我先用它來示範點
63.0,64.0,老闆的烤滴瓜
64.0,66.0,先把它為切掉
66.0,67.0,等一下泡水的時候
67.0,69.0,可以幫助吸收一些水分
69.0,72.0,像這樣先泡個20分鐘以上
72.0,74.0,或者泡一個晚上會更薄水
74.0,75.0,等泡好之後
75.0,77.0,用處方直筋轉一下水
77.0,79.0,稍微拎乾
79.0,80.0,把泡水的滴瓜
80.0,82.0,用處方直筋薄起來
82.0,84.0,這樣的作用可以減少紅味的時候
84.0,86.0,水分流失
86.0,88.0,接著再用薑旅膜脂薄起來
88.0,91.0,這樣就可以直接淨烤箱
91.0,92.0,或者氣炸烤箱
92.0,94.0,旅膜脂可以重複利用
94.0,95.0,不要浪費了
95.0,96.0,接著再烤盤上
96.0,98.0,浮上一張橫費質
98.0,101.0,把薄好的滴瓜放進烤箱
101.0,102.0,好像不用預熱
102.0,104.0,直接涼擺度紅烤
104.0,105.0,55分鐘左右
