0.0,3.64,而現在的年輕高午價出現了越來越多的胶瓶族了
3.64,5.0,我不想努力了
5.0,9.28,只想要躺平躺平躺平躺平躺平躺平躺平躺平
9.28,12.48,過幾年全球年輕人似乎越來越不想努力了
12.48,13.92,中國就像了躺平青年
13.92,14.92,日本有巫時代
14.92,16.48,美國就像安靜泥日朝
16.48,18.56,韓國自由全泡世代
18.56,21.12,雖然每個國家年輕人遇到困境都不太一樣
21.12,23.04,但想法去非常地接近
23.04,25.28,年輕人選擇過一個第一予望的人生
25.28,26.88,不想要再幾分到
26.88,27.64,而在台灣
27.64,30.560000000000002,媒體也會用躺平主來稱呼這樣的年輕人
30.560000000000002,31.240000000000002,好
31.240000000000002,33.8,到底這一波躺平的風潮是怎麼開始的
33.8,36.0,年輕人的躺平真的有力嗎
57.88,59.84,那你對你自己算是躺平術嗎
59.84,61.52,我算是躺平主體
61.52,63.52,我算是唯躺平吧
63.52,64.44,我也算躺平
64.44,66.16,我曾經躺平過
66.16,68.72,沒有任何想繼續往上面的動力
68.72,71.6,因為我覺得需要付出更多的努力
71.6,73.84,但是我的到的收獲其實並沒有
73.84,74.96000000000001,大到我的期望
74.96000000000001,78.12,所以我覺得目前的狀態是屬於躺平的狀態
78.76,79.4,很肺呀
79.4,81.68,不知道人生真的是要幹什麼東西
81.68,84.56,但是我只是給自己休息一段時間而已
84.56,85.96000000000001,如果只有我一個人
86.03999999999999,88.03999999999999,我會選擇自己一直躺平下去
88.03999999999999,89.83999999999999,你身邊有人躺平了嗎
89.83999999999999,91.8,根據研究台灣媒體生躺平
91.8,94.91999999999999,這個字似乎在2021年快速產生
94.91999999999999,96.96,很多媒體都會用躺平主來形容
96.96,98.6,23時歲的年輕人
98.6,101.67999999999999,那麼這一波躺平的風潮是怎麼開始的呢
101.67999999999999,104.11999999999999,2021年的4月中國的網路平台
104.11999999999999,105.47999999999999,出現了一片叫做躺平
105.47999999999999,106.91999999999999,即是正義的貼文
106.91999999999999,109.67999999999999,作者好新的旅行家分享他自己的故事
109.67999999999999,112.0,他在兩年沒有穩定工作的情況之下
112.0,114.72,靠著打鈴鐺為止的極低的生活消費
114.72,116.67999999999999,不再把買房結婚當的目標
116.67999999999999,118.44,也不再為了賺錢而奮鬥
118.44,121.0,對他來說躺平才是宇舊唯一的真例
122.64,123.44,聽完出來的時候
123.44,124.96,中國社群剛好在批判
124.96,126.96,996內捲的工作文化
126.96,130.07999999999998,而躺平主義的出現成為了大家心中的解放
130.07999999999998,131.48,網路們風潮的轉發
131.48,134.2,讓躺平算身為熱受關鍵字
134.2,135.96,很多網友認同躺平經常
135.96,137.56,也就是不努力不買方
137.56,139.04,不結婚不生還
139.04,142.56,放棄原大的目標為止最低的生存標準就好
142.56,144.6,而躺平經常在中國暴紅之後
144.6,145.92,很快就傳到台灣
145.92,148.4,同樣也獲得了大量年輕人的共冰
148.4,149.92,從新的角度來看
149.92,151.68,年輕人會想要當躺平主
151.68,153.35999999999999,可能並不讓人意外
153.35999999999999,155.79999999999998,有了專家會用洗的無助感來解釋
155.79999999999998,157.2,想要躺平的心態
159.2,160.4,洗的無助
160.4,163.35999999999999,他其實是來自美國的一個心理學家
163.35999999999999,165.2,叫做 Martin Salagin
165.2,168.44,他做了一個有一點殘忍的實驗
168.44,171.68,他讓三隻狗狗都穿上一件衣服
171.68,174.04,那這個衣服是可以通電的
174.04,176.56,那第一個隻狗狗他穿上衣服了之後
176.56,177.84,就馬上把它拖下
177.84,180.07999999999998,所以這隻狗狗完全沒有受到影響
180.07999999999998,181.48,他是對照著狗
181.48,182.88,那第二個隻狗狗呢
182.88,185.23999999999998,他穿上衣服之後電了他
185.23999999999998,188.12,但是這隻狗狗前面有一隻按鈕
188.12,189.39999999999998,他按下去之後
189.39999999999998,191.0,這個電就會停止
191.0,194.12,因此這個狗狗雖然一開始被電到很害怕很痛
194.12,197.39999999999998,可是他馬上找到可以改變現狀的方法
197.39999999999998,201.04,他完全沒有出現神心不適的狀況
201.04,203.2,那第三隻狗狗就比較可憐的
204.11999999999998,205.32,他是穿上去被電之後
205.32,208.32,他前面的按鈕是侮銷的
208.32,209.44,所以他不管按幾次
209.44,213.39999999999998,或者是他撞那個龍子或者是他二二一新間教
213.39999999999998,215.28,他發現都沒有用之後
215.28,216.6,實驗者發線
216.6,221.28,他就開始出現一些有武說在角落發懂
221.28,222.79999999999998,然後最後 experienced的馬木帶職
222.79999999999998,224.28,好像放棄自己的狀態
224.28,226.6,那就是一個心裡的脫折
226.6,229.44,告訴我們沒有其他的方式
229.44,230.67999999999998,不如放棄吧
230.67999999999998,232.6,我等一種心裡急指
232.6,233.68,第二時間也發現
233.68,236.0,如果把這三隻狗放到電擊中
236.0,238.2,前兩隻狗狗會馬上逃離
238.2,241.68,但第三隻狗卻會選擇待在原地繼續被電擊
241.68,244.48,因為他不認為還有任何改變的希望
244.48,245.4,可加發線
245.4,247.92,這種精油學習得到無助感的現象
247.92,249.64,也會發生在原類身上
249.64,251.64,到我們意識到不管在這麼努力
251.64,253.24,都很難改變困境的時候
253.24,255.07999999999998,很可能就會見見的上石鬥致
255.07999999999998,256.8,選擇當個唐兵族
256.8,258.2,但是於是同時
258.2,259.2,有人也開始擔心
259.2,260.64,這種風潮並不是好事
260.64,262.24,如果年輕人都選的唐兵
262.24,264.24,會突垮社會的發展
264.24,265.72,事實上在唐兵
265.72,267.56,一次在中國剛出現的時候
267.56,269.72,也曾經遭遇過唐兵的統計
269.72,271.2,唐兵學聽著現顯
271.2,271.8,其實走的
271.8,272.32,還是之前
272.32,273.12,喪文化
273.12,274.48,還有佛系青年的錄子
274.48,275.84000000000003,受錯就唐兵
275.84000000000003,277.32,這算是什麼正義
277.32,278.64,當時中國多家主流
278.64,279.6,媒體看得適落
279.6,280.68,提醒年輕人
280.68,281.68,只要足夠情奮
281.68,283.76,還是能夠自我實現自我成就
283.76,285.44,在面對壓力前選的唐兵
285.44,287.40000000000003,不只不正義還是可遲的
287.40000000000003,289.24,甚至還有大學教授跳出來說
289.24,290.8,唐兵對不起父母
290.8,292.2,對不起他碎人
292.2,293.4,而且分析有因為唐兵主義
293.4,294.44,會鼓勵年輕人
294.44,295.84,不燒費低生產
295.84,298.08,對國家的發展有嚴重覆命影響
298.08,299.08,官方不會希望
299.08,300.47999999999996,這樣子的消極思維
300.47999999999996,302.2,在年輕人之間傳播
302.2,303.0,那唐兵方面
303.0,304.52,雖然官方反彈不到
304.52,305.8,但也有不少認為
305.8,307.68,唐兵主義是玩獨計湯
307.68,309.32,如果年輕人都不願意努力
309.32,310.84,會讓國家是去競爭力
310.84,312.64,也變成國安危機
312.64,313.84,因為的確
313.84,315.59999999999997,唐兵是一個個人的選擇
315.59999999999997,316.88,他本身沒有對錯
316.88,319.08,那他也是一個時代的恰務
319.08,320.76,可是放到一個群體
320.76,322.32,或企業裡面
322.32,324.36,他可能是有彈的
324.36,326.15999999999997,之前我看過一個實驗
326.15999999999997,328.56,他們就是故意放一個假圓功
328.56,331.44,到一間大家非常打拼的公司裡面
331.44,332.64,然後這個假圓功
332.64,335.56,他就是負責無所事實
335.56,336.76,他比如說就坐在那邊
336.76,338.44,一直看天花板
338.44,339.56,或者是一直坐電梯
339.56,340.92,上下下
340.92,342.92,然後唐兵也都問他說你在幹嘛
342.92,344.4,然後就說沒有啊
344.4,346.03999999999996,就看看天氣啊
346.03999999999996,349.0,然後他發現小小的一個這樣的圓功
349.0,350.4,就非常有勸然力
350.4,353.91999999999996,其實就會讓唐兵的圓功開始有所不滿
353.91999999999996,355.12,或者是開始覺得
355.12,357.23999999999995,我幹嘛那麼努力等等
357.23999999999995,359.56,就是他會有一個傳染性
359.56,361.64,所以如果一組之企業
361.64,364.03999999999996,甚至國家社會的角度去看
364.03999999999996,365.64,我相信這些領導者
365.64,367.64,都是會有一點擔心
367.64,370.47999999999996,不過刀分網友對於政治單憂並不在乎
370.47999999999996,372.2,反而有很多人在社群名單上面
372.2,373.59999999999997,號召大家一起套
373.59999999999997,375.91999999999996,用最燒節的態度面的工作
375.91999999999996,378.76,到底為什麼台灣年輕人會這麼想躺平呢
380.91999999999996,385.4,我們先來看看幾則珍財廣告
385.4,387.35999999999996,助理一個月三萬
387.35999999999996,389.35999999999996,美容師四萬起跳
389.35999999999996,391.79999999999995,呼籲司機四到七萬
391.79999999999995,393.35999999999996,聽起來好像就是
393.35999999999996,393.96,普通的工作
393.96,394.84,普通的心軟對吧
