0.0,4.88,"海溫樂接近試用醣卓布拉機,這已經是不分藍綠功能試試"
4.88,9.36,"等重理說經濟越發達國家,接近應該越美觀察隊"
9.36,12.200000000000001,怎麼台灣貴威高度發達的經濟體?
12.200000000000001,14.36,這是我們不說人軍軍GDP了
14.36,16.2,但以過買利益品家來看
16.2,19.48,"台灣這亞洲排地吧,世界排名第二時"
19.48,22.080000000000002,結果接近卻醜成這個樣子
22.080000000000002,26.080000000000002,"世界上應該找不到第二個,經濟實力比台灣強"
26.080000000000002,28.2,接近卻比台灣醜國家
28.4,30.4,然後到底台灣走錯了哪一步?
30.4,32.4,為甚麼接近可以這麼醜?
34.0,37.0,"那我們的故事,得回到2016年台北"
37.0,40.4,"當時台北是政府,裁除了北門高價潮"
40.4,43.6,讓青代的百年古街北門重建天日
43.6,45.6,不覺得網路上出現了一張圖
45.6,47.8,蘇北門自己是青代建築
47.8,51.0,"有著邊的台北郵局,是日本時代建築"
51.0,53.6,UBINIDO是中華民國概的
53.6,56.0,有正常生美國而人都看得出來
56.0,57.8,或壞台灣是融鬆手
58.0,59.8,就重華民國美學了
59.8,62.4,台灣親戴建築留下來不多
62.4,64.0,當然日日建築卻不少
64.0,65.39999999999999,台灣各地都有
65.39999999999999,68.6,"如台灣總讀副總讀官帝,原三別裝"
68.6,71.8,以及新主車站台中周天台北周天等
71.8,75.0,"日日時代前前建築,高大華麗"
75.0,77.0,有各種歐洲古典風格
77.0,80.0,"英國為多利亞市,法國門上市"
80.0,83.2,"房格的是文一復星,巴諾克風格等"
83.4,86.2,"賓假渣了希拉,羅馬,巴諾亂停封"
86.2,88.2,十分美觀且紅位
88.2,91.0,能為什麼現在建築都投不辣機呢?
91.0,94.0,"因為二戰結束後,國民政府來台"
94.0,96.0,即這四國共內戰實力
96.0,98.8,"樓障帶這200萬人,車友台灣"
98.8,101.0,台灣也變成了反攻大陸的基地
101.0,102.60000000000001,自然不像日本人
102.60000000000001,106.4,"以我成有前代的面督事計畫,該也沒美的房子"
106.4,108.60000000000001,另外台灣這張也被炸了一輪
108.60000000000001,110.80000000000001,前天不良後天是條下
110.80000000000001,111.80000000000001,這個房面
111.8,114.0,都不贏吃著能用就好真神
114.0,116.0,畢竟人家其實回大陸呢?
116.0,117.39999999999999,雙翼翼帝國
117.39999999999999,119.39999999999999,你車人中心都被打爆了
119.39999999999999,121.2,村民跑到角落多起來
121.2,123.0,你還又心情為魔力城市
123.0,124.6,種整齊花夜田嗎?
124.6,126.39999999999999,當然是誰們倆蓋
